,student_id,age,gender,country,major,university_year,GPA,study_hours_per_day,class_attendance_percent,sleep_hours,screen_time_hours,social_media_hours,gaming_hours,exercise_hours_per_week,part_time_job,relationship_status,family_income_level,internet_quality,mental_stress_level,AI_tool_usage_hours,favorite_AI_tool,note_taking_method,exam_preparation_days,coffee_consumption_per_day,extracurricular_hours_per_week,final_exam_score,assignment_score
3259,S03260,23,Female,UK,Business,4,4.0,5.7,100,7.6,5.1,1.8,0.0,2.4,Yes,Single,Middle,Average,2.2,1.4,Claude,Handwritten,13,1,1.1,100,93
3260,S03261,21,Female,South Korea,Medicine,3,3.16,3.1,73,7.7,9.0,5.7,1.3,4.5,Yes,Single,Middle,Good,4.9,1.6,Claude,Handwritten,4,2,1.6,83,80
3261,S03262,25,Female,Japan,Physics,3,4.0,3.6,97,6.9,7.8,3.6,0.6,4.7,No,In a Relationship,Low,Poor,2.7,0.0,None,Handwritten,13,3,3.2,100,100
3262,S03263,28,Female,Brazil,Mathematics,1,3.49,2.1,85,6.6,7.5,3.5,1.6,4.2,No,Single,Low,Good,2.9,0.0,None,Mixed,16,3,7.4,90,80
3263,S03264,21,Male,Canada,Medicine,3,4.0,5.3,96,7.2,6.2,3.3,2.3,0.0,No,In a Relationship,Middle,Average,3.4,0.9,Gemini,Mixed,13,0,1.4,100,85
3264,S03265,28,Female,France,Engineering,4,4.0,4.5,100,8.4,2.8,0.8,1.4,3.0,No,In a Relationship,Middle,Good,1.5,1.8,Copilot,Digital,10,0,2.4,100,100
3265,S03266,23,Female,Bangladesh,Psychology,4,4.0,6.4,100,8.4,9.2,5.7,1.9,2.6,No,Single,Middle,Average,5.5,0.4,Claude,Mixed,12,2,1.7,100,100
3266,S03267,22,Female,Italy,Economics,2,3.46,2.2,83,6.7,9.2,3.5,1.1,5.0,Yes,In a Relationship,High,Good,4.8,0.8,Claude,Mixed,18,0,4.1,93,94
3267,S03268,18,Male,Canada,Mathematics,3,3.55,2.9,72,7.9,7.3,3.9,2.2,3.5,No,Single,Low,Good,3.9,1.4,ChatGPT,Digital,14,2,4.7,100,96
3268,S03269,20,Male,Japan,Medicine,3,3.86,3.8,95,6.8,2.8,0.2,2.1,4.1,No,Single,High,Good,2.2,0.4,Copilot,Handwritten,19,0,3.7,100,99
3269,S03270,23,Male,Brazil,Mathematics,2,3.96,4.5,99,7.0,7.6,4.0,1.1,2.0,No,In a Relationship,Middle,Average,6.1,0.0,None,Handwritten,17,4,6.6,100,100
3270,S03271,24,Female,Bangladesh,Computer Science,4,4.0,3.2,100,6.4,6.0,2.3,1.2,4.9,No,Single,Middle,Average,4.4,1.5,Copilot,Digital,11,1,3.4,100,100
3271,S03272,23,Female,Italy,Computer Science,4,3.58,2.2,78,6.8,4.5,0.8,0.0,5.5,No,In a Relationship,Low,Good,1.7,0.0,None,Mixed,16,2,3.9,97,99
3272,S03273,22,Male,Netherlands,Law,2,4.0,4.8,100,8.6,6.0,1.4,1.7,0.0,No,Single,High,Average,3.9,1.5,ChatGPT,Handwritten,20,2,2.0,100,100
3273,S03274,28,Female,India,Business,3,4.0,4.6,96,7.1,4.4,0.9,2.1,0.4,Yes,In a Relationship,Middle,Average,4.1,1.0,Gemini,Handwritten,13,1,4.7,100,100
3274,S03275,18,Male,Netherlands,Mathematics,4,3.79,2.1,94,7.2,5.5,0.9,2.8,4.5,No,Single,Middle,Good,3.7,1.0,Claude,Mixed,15,1,5.3,94,100
3275,S03276,20,Female,Germany,Physics,3,3.71,5.5,100,5.3,6.2,2.9,0.0,2.7,Yes,Single,Middle,Poor,7.5,0.1,None,Handwritten,4,4,1.9,100,88
3276,S03277,19,Male,USA,Mathematics,4,4.0,5.3,84,6.6,7.0,2.2,0.4,5.1,No,In a Relationship,Low,Poor,2.7,0.9,Gemini,Handwritten,10,3,6.8,100,95
3277,S03278,19,Female,Netherlands,Physics,2,3.54,3.7,90,6.7,7.7,3.3,2.3,3.5,No,Single,Middle,Good,4.8,0.3,ChatGPT,Digital,11,0,6.1,100,90
3278,S03279,23,Female,Italy,Medicine,3,3.45,3.6,86,6.0,9.4,5.3,2.3,4.4,No,Single,Low,Good,6.6,4.0,ChatGPT,Digital,7,1,7.0,100,98
3279,S03280,24,Male,Bangladesh,Law,4,4.0,4.3,100,7.0,6.5,2.6,2.6,1.5,No,In a Relationship,Middle,Good,6.0,0.4,Gemini,Digital,13,1,7.7,100,100
3280,S03281,21,Female,India,Biology,1,3.5,2.2,90,6.5,5.8,0.0,4.7,3.7,No,Single,Middle,Average,3.2,2.2,ChatGPT,Handwritten,20,1,2.9,92,97
3281,S03282,28,Male,Bangladesh,Biology,3,3.57,3.5,99,7.1,6.7,2.4,0.0,3.7,Yes,Single,Middle,Average,2.4,0.6,Gemini,Digital,14,0,3.8,100,88
3282,S03283,24,Female,Bangladesh,Economics,2,2.73,0.5,68,7.1,6.6,4.6,0.6,1.6,Yes,Single,Middle,Average,3.2,1.4,Copilot,Mixed,19,3,4.7,79,80
3283,S03284,25,Male,India,Engineering,4,3.74,4.8,100,5.9,6.0,2.7,1.8,5.0,Yes,Single,Middle,Good,4.8,1.2,ChatGPT,Mixed,16,2,4.6,100,91
3284,S03285,27,Female,Netherlands,Business,2,2.68,1.2,71,6.5,7.8,5.1,1.6,0.0,No,Single,Middle,Poor,6.1,1.0,ChatGPT,Digital,21,0,4.4,77,86
3285,S03286,23,Male,France,Mathematics,1,4.0,5.8,100,7.1,9.0,3.5,2.0,3.4,No,In a Relationship,High,Poor,4.4,1.0,ChatGPT,Digital,12,1,5.0,100,100
3286,S03287,21,Male,UK,Business,4,4.0,3.0,100,8.4,4.5,0.0,3.6,0.4,No,Single,Middle,Average,3.3,1.4,Claude,Digital,9,0,3.9,99,95
3287,S03288,24,Female,Brazil,Medicine,2,3.46,3.2,98,7.3,8.4,3.0,4.5,1.0,No,Single,High,Average,5.4,2.6,Claude,Digital,16,1,5.1,100,96
3288,S03289,23,Female,South Korea,Biology,2,3.54,2.6,84,6.2,5.3,3.2,0.5,5.0,Yes,Single,Middle,Good,4.7,0.1,None,Handwritten,4,2,2.5,98,97
3289,S03290,26,Female,Australia,Computer Science,3,3.1,3.1,84,7.5,8.7,4.4,2.4,0.8,No,Single,High,Good,5.4,0.0,None,Digital,15,2,5.9,83,87
3290,S03291,27,Male,Brazil,Law,4,3.91,5.6,98,9.0,6.9,5.5,3.4,0.7,No,In a Relationship,Middle,Good,4.3,0.4,Gemini,Digital,1,3,4.0,100,100
3291,S03292,22,Female,Bangladesh,Psychology,2,2.77,0.5,74,8.1,5.3,4.2,0.7,4.2,No,Single,Middle,Average,5.0,1.3,ChatGPT,Mixed,8,2,6.4,74,88
3292,S03293,19,Male,Japan,Law,4,4.0,5.4,98,7.7,6.0,3.5,1.8,0.8,Yes,Single,Middle,Good,4.0,0.9,Copilot,Mixed,14,1,3.4,100,96
3293,S03294,27,Female,UK,Business,3,3.43,4.0,97,7.9,8.6,3.8,1.1,5.0,Yes,Single,Low,Good,4.7,2.7,Gemini,Mixed,6,2,3.7,100,94
3294,S03295,21,Male,Canada,Law,3,3.58,1.7,85,8.7,4.3,2.5,0.0,4.3,No,In a Relationship,Middle,Good,2.7,2.6,ChatGPT,Handwritten,10,4,1.8,82,92
3295,S03296,25,Female,France,Medicine,2,3.65,1.9,97,8.3,3.6,0.6,0.5,1.4,No,In a Relationship,Low,Good,3.6,0.7,Claude,Handwritten,5,1,5.3,100,100
3296,S03297,22,Female,UK,Engineering,3,4.0,6.0,100,7.7,7.3,2.9,1.3,5.0,No,In a Relationship,Low,Good,5.2,2.7,Gemini,Mixed,16,2,4.0,100,91
3297,S03298,18,Female,Netherlands,Engineering,1,2.97,2.1,60,8.3,7.3,3.3,3.4,0.0,Yes,In a Relationship,Low,Good,5.1,1.6,Claude,Handwritten,18,1,4.4,79,75
3298,S03299,25,Male,Brazil,Law,3,3.08,1.8,80,5.7,6.7,1.0,2.0,3.9,Yes,In a Relationship,Middle,Average,5.0,0.5,ChatGPT,Handwritten,12,2,3.5,98,91
3299,S03300,21,Male,USA,Mathematics,2,3.94,5.2,80,5.2,7.8,4.8,1.9,0.5,Yes,Single,High,Good,5.6,1.1,Gemini,Handwritten,23,2,4.3,100,88
3300,S03301,23,Male,Netherlands,Medicine,2,4.0,4.0,100,7.2,6.8,4.3,1.4,2.0,Yes,In a Relationship,Middle,Average,4.9,1.0,Copilot,Mixed,11,1,3.9,100,98
3301,S03302,21,Female,India,Physics,2,3.39,2.1,87,7.1,2.4,0.7,1.8,2.1,No,In a Relationship,Low,Good,3.0,0.5,ChatGPT,Mixed,5,2,5.2,100,88
3302,S03303,28,Male,France,Computer Science,3,3.67,3.8,99,6.3,7.4,4.8,1.9,5.6,Yes,Single,Low,Good,2.9,0.6,Claude,Handwritten,5,1,4.5,100,100
3303,S03304,25,Male,Bangladesh,Law,1,3.38,2.0,87,8.0,4.0,2.3,0.0,2.0,Yes,Single,Low,Average,4.8,1.7,Copilot,Digital,11,5,2.8,100,95
3304,S03305,27,Female,Germany,Economics,4,4.0,5.2,92,4.8,2.4,1.6,2.3,2.8,No,Single,Low,Good,5.0,0.8,Claude,Digital,14,2,5.1,100,91
3305,S03306,27,Female,France,Mathematics,2,4.0,5.1,92,6.4,9.8,4.4,1.5,2.1,No,In a Relationship,Low,Good,5.6,0.9,Claude,Handwritten,24,4,1.3,98,100
3306,S03307,18,Female,Japan,Law,3,3.68,4.3,96,6.4,5.8,2.7,3.1,1.0,No,In a Relationship,Middle,Average,5.9,1.0,Copilot,Digital,7,1,3.8,100,100
3307,S03308,27,Male,South Korea,Engineering,3,3.53,4.0,91,5.0,11.7,5.6,0.3,0.9,No,Single,Low,Average,5.2,1.0,Claude,Handwritten,9,2,3.7,100,89
3308,S03309,23,Female,Italy,Physics,1,4.0,6.1,100,8.8,3.5,1.5,3.7,3.6,Yes,Single,Middle,Average,1.4,2.1,ChatGPT,Mixed,14,2,6.0,100,99
3309,S03310,24,Male,Germany,Biology,4,3.37,3.5,96,5.4,2.7,0.2,0.4,2.9,No,Single,Low,Good,4.9,0.4,Copilot,Handwritten,12,2,4.7,91,100
3310,S03311,22,Female,Japan,Economics,2,3.41,1.7,77,6.3,4.5,2.4,3.0,4.5,Yes,Single,High,Poor,3.8,1.4,ChatGPT,Digital,9,1,7.6,100,90
3311,S03312,24,Male,Germany,Biology,4,4.0,4.2,100,8.1,6.2,4.0,0.9,2.5,Yes,In a Relationship,Middle,Average,4.5,0.0,None,Mixed,12,1,4.7,100,74
3312,S03313,21,Male,USA,Computer Science,3,4.0,6.6,100,7.8,5.4,1.4,2.3,2.6,No,Single,Middle,Good,1.8,0.7,Gemini,Mixed,6,2,4.5,100,86
3313,S03314,22,Male,Netherlands,Mathematics,3,2.96,2.0,84,5.7,4.5,0.8,3.2,4.5,No,Single,Middle,Average,4.9,0.0,None,Mixed,10,3,4.0,98,68
3314,S03315,28,Female,Bangladesh,Psychology,2,3.78,3.0,93,7.8,7.2,3.1,2.2,2.3,No,In a Relationship,Low,Poor,4.7,2.8,Copilot,Handwritten,6,1,2.4,100,94
3315,S03316,19,Male,Italy,Economics,4,4.0,4.1,99,7.3,5.2,0.6,1.2,0.1,No,In a Relationship,High,Good,3.1,1.3,Claude,Handwritten,17,2,3.9,100,100
3316,S03317,23,Female,India,Medicine,3,3.96,3.4,94,9.8,7.6,3.3,0.8,4.7,No,In a Relationship,Low,Average,5.0,0.8,Claude,Handwritten,16,0,0.1,100,100
3317,S03318,23,Male,USA,Physics,2,3.61,2.0,88,7.5,4.1,2.3,1.1,1.6,No,Single,Middle,Good,2.6,0.0,None,Handwritten,12,0,3.0,94,97
3318,S03319,23,Female,India,Biology,1,4.0,5.2,100,6.8,5.9,3.5,0.0,3.1,No,Single,High,Average,4.1,0.0,None,Digital,12,3,6.0,100,94
3319,S03320,19,Female,Australia,Psychology,1,4.0,7.0,100,6.0,3.8,0.7,1.8,1.7,Yes,Single,Middle,Good,4.8,2.1,Gemini,Handwritten,13,0,5.2,100,100
3320,S03321,28,Male,Italy,Law,3,3.67,3.8,88,6.1,12.0,4.7,3.2,1.1,Yes,In a Relationship,Middle,Average,6.7,1.6,ChatGPT,Handwritten,10,0,2.6,95,94
3321,S03322,27,Male,Australia,Psychology,3,3.25,2.1,83,6.0,6.4,2.5,2.9,0.0,Yes,Single,Low,Average,3.4,0.0,None,Handwritten,4,1,3.9,95,86
3322,S03323,24,Male,Italy,Computer Science,3,2.69,1.2,73,8.6,7.0,3.9,3.2,3.7,No,Single,Middle,Good,3.5,0.0,None,Mixed,10,1,3.7,89,94
3323,S03324,19,Male,Japan,Business,4,3.18,3.9,99,7.0,8.0,4.2,2.5,0.0,No,Single,Middle,Good,6.0,3.0,Claude,Handwritten,14,1,3.3,91,84
3324,S03325,18,Male,South Korea,Biology,4,4.0,5.2,100,7.7,3.4,1.1,0.0,5.6,No,In a Relationship,Middle,Poor,4.1,2.6,Claude,Handwritten,17,1,3.9,100,100
3325,S03326,18,Female,UK,Engineering,3,4.0,4.2,100,8.8,7.4,4.1,1.0,5.1,Yes,In a Relationship,Low,Poor,4.9,1.5,Gemini,Handwritten,12,0,1.9,100,93
3326,S03327,27,Male,UK,Business,4,3.65,3.5,99,4.2,4.8,0.7,2.2,1.2,No,In a Relationship,High,Average,5.3,1.3,Gemini,Mixed,9,4,0.9,100,86
3327,S03328,27,Female,Brazil,Business,2,3.85,2.6,95,8.5,3.7,0.7,0.9,6.2,No,In a Relationship,Middle,Average,2.2,1.0,ChatGPT,Handwritten,15,1,2.3,92,88
3328,S03329,25,Female,Germany,Psychology,1,3.17,1.9,79,7.1,7.8,5.7,1.1,7.1,No,Single,Low,Average,4.2,0.0,None,Mixed,13,6,5.7,100,89
3329,S03330,20,Male,India,Mathematics,1,4.0,4.8,97,7.5,7.4,4.5,1.8,2.5,Yes,Single,Middle,Good,5.2,2.1,Gemini,Handwritten,7,2,4.1,100,89
3330,S03331,28,Male,USA,Physics,3,3.31,4.9,80,6.0,8.5,5.9,1.6,3.8,No,Single,High,Average,6.9,1.0,Claude,Mixed,3,0,3.2,90,80
3331,S03332,26,Female,Bangladesh,Computer Science,2,3.24,1.2,71,6.1,3.6,2.2,2.4,3.3,Yes,In a Relationship,Middle,Good,3.9,1.9,Claude,Handwritten,9,0,2.9,83,93
3332,S03333,22,Male,USA,Physics,2,3.96,5.9,100,7.6,5.3,3.0,0.5,6.0,Yes,In a Relationship,Middle,Average,3.1,0.8,Copilot,Mixed,20,2,3.9,100,100
3333,S03334,20,Female,Italy,Biology,3,4.0,4.4,98,9.9,4.9,3.6,0.0,0.2,No,Single,High,Good,5.1,1.6,Gemini,Mixed,15,2,3.3,100,100
3334,S03335,28,Male,Germany,Biology,1,3.9,5.6,100,8.2,4.3,2.8,0.1,2.5,Yes,In a Relationship,Low,Good,4.8,0.7,Copilot,Mixed,19,1,3.9,100,96
3335,S03336,21,Female,USA,Law,2,3.27,1.5,72,8.5,3.3,1.7,3.2,4.8,No,In a Relationship,Low,Good,2.2,1.3,ChatGPT,Digital,12,1,6.1,85,89
3336,S03337,19,Male,Canada,Computer Science,4,2.88,1.5,66,6.8,5.6,1.5,1.6,4.6,No,In a Relationship,Low,Average,2.0,2.0,Copilot,Digital,12,1,5.7,89,82
3337,S03338,25,Female,Canada,Mathematics,2,3.5,3.3,95,6.3,7.9,3.1,1.1,2.9,Yes,In a Relationship,Middle,Average,2.7,0.7,Copilot,Mixed,1,1,2.9,97,93
3338,S03339,21,Male,Japan,Mathematics,4,3.8,4.3,97,6.1,2.4,1.2,3.2,5.8,No,Single,Middle,Average,3.3,3.2,Gemini,Digital,2,2,6.1,100,100
3339,S03340,23,Female,Bangladesh,Medicine,1,4.0,6.2,100,6.4,6.1,1.2,0.0,3.5,No,In a Relationship,Middle,Average,2.4,0.6,Claude,Mixed,14,1,4.5,100,92
3340,S03341,18,Male,Bangladesh,Medicine,2,3.56,4.6,90,4.5,5.0,3.4,2.9,3.2,No,Single,Middle,Good,6.0,1.3,Claude,Digital,13,4,3.9,100,90
3341,S03342,19,Female,France,Economics,3,3.77,3.1,93,6.1,6.6,2.7,2.1,4.4,No,In a Relationship,Middle,Good,2.3,2.6,Copilot,Mixed,1,1,1.6,100,100
3342,S03343,19,Male,Brazil,Medicine,1,2.82,2.0,89,6.3,7.5,4.2,2.6,2.9,Yes,Single,High,Average,6.5,2.7,Copilot,Mixed,13,1,1.9,79,82
3343,S03344,24,Female,UK,Biology,2,4.0,5.3,100,6.8,6.0,2.2,2.1,3.1,Yes,Single,Low,Average,3.5,1.7,Gemini,Handwritten,17,0,4.8,100,100
3344,S03345,27,Female,Japan,Mathematics,3,3.64,2.1,80,7.2,3.5,1.9,2.7,1.4,No,Single,Low,Poor,3.2,1.5,Claude,Handwritten,14,2,7.0,91,91
3345,S03346,20,Male,France,Mathematics,3,4.0,5.9,100,7.4,4.2,3.4,2.2,8.9,No,In a Relationship,Low,Good,2.4,1.3,Copilot,Handwritten,9,1,8.0,100,100
3346,S03347,26,Male,Australia,Mathematics,1,3.54,3.1,94,7.0,3.6,1.6,2.0,2.1,No,Single,Middle,Average,2.9,2.6,ChatGPT,Handwritten,1,3,4.1,100,92
3347,S03348,26,Female,Italy,Computer Science,3,4.0,5.9,100,6.3,5.3,1.8,2.1,4.5,No,In a Relationship,Low,Average,5.1,2.2,Copilot,Handwritten,14,5,3.7,100,89
3348,S03349,21,Male,India,Biology,1,3.82,4.5,88,4.6,7.2,1.9,0.1,6.8,Yes,Single,Low,Good,4.5,2.3,ChatGPT,Mixed,8,3,4.4,100,100
3349,S03350,18,Male,Brazil,Law,3,4.0,3.3,82,6.3,4.3,2.5,0.5,0.3,No,In a Relationship,Low,Average,4.8,2.8,Copilot,Digital,15,2,5.9,99,95
3350,S03351,22,Female,India,Psychology,3,3.52,2.7,86,5.8,8.4,5.5,4.9,4.2,Yes,In a Relationship,Low,Good,4.1,1.7,Gemini,Mixed,15,1,2.3,100,100
3351,S03352,26,Female,Bangladesh,Economics,2,4.0,3.0,89,7.6,2.8,0.7,0.6,3.0,No,Single,Middle,Good,3.0,0.8,Copilot,Digital,17,4,4.7,100,100
3352,S03353,28,Female,Italy,Business,4,4.0,4.1,100,8.1,7.7,4.7,0.1,6.6,Yes,Single,Low,Good,3.0,1.6,ChatGPT,Handwritten,14,0,3.8,100,97
3353,S03354,21,Female,USA,Economics,4,3.76,3.6,89,8.1,4.6,3.9,1.0,1.2,No,In a Relationship,Middle,Good,1.9,1.3,Claude,Handwritten,10,2,3.6,100,100
3354,S03355,19,Male,Australia,Biology,2,3.56,2.6,86,7.9,10.0,5.2,0.6,1.5,No,In a Relationship,Middle,Average,4.3,1.0,Gemini,Digital,15,2,5.2,93,81
3355,S03356,27,Female,Italy,Medicine,1,3.58,3.3,78,6.8,10.5,7.5,0.2,2.9,No,Single,Middle,Average,6.6,0.8,Copilot,Mixed,7,5,0.9,96,92
3356,S03357,21,Male,USA,Law,1,3.17,3.6,80,6.4,9.0,4.9,2.4,2.0,No,In a Relationship,Middle,Good,4.9,1.7,Gemini,Digital,19,1,6.2,100,94
3357,S03358,18,Male,Canada,Medicine,3,2.2,0.5,68,6.1,6.9,4.2,1.2,2.1,Yes,Single,Middle,Good,5.0,1.8,Copilot,Digital,9,0,1.3,60,72
3358,S03359,26,Male,Italy,Law,2,3.27,4.2,88,5.2,4.0,0.8,0.0,7.1,No,Single,Middle,Average,4.1,0.5,Copilot,Mixed,21,1,0.0,98,87
3359,S03360,19,Male,Bangladesh,Physics,4,4.0,2.0,92,8.2,5.4,1.0,0.6,3.3,Yes,Single,Low,Average,3.7,1.5,Copilot,Handwritten,11,2,4.2,100,85
3360,S03361,27,Male,USA,Law,4,3.3,1.8,78,6.8,6.5,3.3,0.0,1.4,No,Single,Low,Good,6.6,2.8,Claude,Mixed,14,0,2.9,91,99
3361,S03362,21,Male,Netherlands,Engineering,2,3.12,1.0,67,5.5,3.5,0.3,1.0,2.2,No,In a Relationship,Low,Good,1.6,0.5,Claude,Handwritten,13,1,5.4,99,85
3362,S03363,24,Male,USA,Law,3,2.71,0.8,73,6.0,5.7,3.7,2.5,3.8,No,In a Relationship,Middle,Good,3.8,2.6,Copilot,Handwritten,3,1,1.5,91,84
3363,S03364,25,Male,India,Computer Science,1,3.43,1.5,85,6.0,2.4,0.0,1.5,3.7,Yes,In a Relationship,Low,Average,4.1,0.3,ChatGPT,Mixed,15,3,2.9,98,95
3364,S03365,24,Male,South Korea,Psychology,1,3.13,2.4,63,7.1,6.3,4.5,2.1,1.8,Yes,Single,Middle,Good,5.4,1.6,Claude,Digital,8,1,0.1,90,87
3365,S03366,24,Male,Germany,Engineering,3,4.0,6.4,100,8.3,4.4,2.3,1.9,0.0,Yes,In a Relationship,High,Good,4.1,0.0,None,Handwritten,11,2,2.6,100,100
3366,S03367,27,Male,Italy,Business,1,3.25,2.7,86,6.6,7.5,3.0,1.4,2.9,Yes,In a Relationship,Low,Average,3.7,1.8,Gemini,Mixed,12,3,0.6,94,97
3367,S03368,23,Female,Italy,Engineering,1,3.45,3.8,93,4.3,6.9,1.7,1.8,2.8,Yes,In a Relationship,Middle,Good,4.8,1.0,Copilot,Mixed,7,2,1.6,92,97
3368,S03369,28,Female,Australia,Economics,4,4.0,4.1,88,6.8,1.5,0.0,2.2,1.7,No,Single,High,Good,3.4,0.0,None,Mixed,9,2,2.6,100,90
3369,S03370,19,Male,South Korea,Computer Science,4,3.67,3.7,93,6.8,8.2,4.7,0.1,5.6,Yes,In a Relationship,Middle,Average,2.5,0.7,Copilot,Mixed,18,3,2.2,100,90
3370,S03371,21,Male,Italy,Medicine,2,3.92,3.4,92,6.7,7.4,4.8,3.0,4.1,No,In a Relationship,Low,Good,5.0,3.0,ChatGPT,Mixed,5,2,3.2,100,94
3371,S03372,22,Female,UK,Psychology,1,3.37,1.7,72,6.2,7.0,2.3,3.3,3.3,No,Single,Low,Good,3.6,1.8,Claude,Handwritten,15,2,6.4,98,83
3372,S03373,20,Female,France,Mathematics,4,3.98,5.7,96,7.3,7.0,3.8,0.6,2.3,No,Single,Middle,Average,5.3,1.3,Claude,Mixed,10,1,0.0,100,100
3373,S03374,26,Male,Australia,Medicine,2,4.0,6.2,100,7.1,5.2,2.2,2.3,6.5,No,Single,Low,Good,3.4,1.7,Claude,Mixed,17,2,6.9,100,97
3374,S03375,18,Female,USA,Biology,3,3.13,1.0,76,7.0,5.3,3.2,1.5,0.7,No,Single,High,Good,6.6,2.2,Copilot,Mixed,16,0,7.9,79,92
3375,S03376,28,Female,France,Business,1,3.46,2.0,71,7.5,5.1,3.9,1.1,2.0,No,In a Relationship,Low,Good,4.5,2.7,Gemini,Handwritten,9,1,6.1,93,83
3376,S03377,22,Female,France,Biology,3,3.46,3.1,77,6.5,7.5,3.6,4.0,2.1,No,Single,Low,Good,3.7,0.9,Claude,Digital,15,2,1.3,87,100
3377,S03378,26,Male,Italy,Physics,3,3.12,2.1,95,6.4,8.2,4.8,0.9,3.6,No,In a Relationship,High,Average,2.5,1.8,Claude,Digital,9,2,7.3,80,86
3378,S03379,18,Female,Australia,Mathematics,4,4.0,4.3,100,8.7,7.1,3.6,0.9,4.3,No,In a Relationship,Low,Average,2.6,1.7,Claude,Mixed,21,1,4.4,100,98
3379,S03380,20,Male,Netherlands,Economics,2,3.2,2.4,84,7.7,5.1,2.8,1.6,0.3,No,Single,Middle,Average,4.7,1.3,Gemini,Digital,13,0,5.0,91,97
3380,S03381,26,Female,Canada,Medicine,3,4.0,6.7,100,8.0,4.5,1.7,1.1,1.6,No,Single,High,Good,4.2,1.0,ChatGPT,Mixed,10,2,3.4,100,100
3381,S03382,21,Male,Brazil,Business,3,4.0,5.3,100,8.5,6.0,2.1,0.0,3.9,No,Single,Low,Poor,2.5,2.8,Gemini,Digital,10,1,0.7,100,97
3382,S03383,21,Male,UK,Medicine,1,3.78,3.8,100,7.6,8.2,4.0,0.7,1.7,Yes,In a Relationship,Middle,Poor,4.2,1.5,Claude,Handwritten,10,1,7.9,100,97
3383,S03384,19,Male,Netherlands,Law,1,4.0,5.0,100,8.1,2.1,0.5,2.7,2.2,No,In a Relationship,Middle,Good,3.0,0.0,None,Handwritten,11,3,2.6,100,100
3384,S03385,22,Male,Canada,Biology,3,3.27,5.2,100,5.1,6.7,4.5,1.8,3.3,Yes,In a Relationship,Middle,Good,5.7,0.0,None,Digital,16,2,3.3,97,89
3385,S03386,28,Female,Japan,Psychology,4,3.44,2.7,92,7.2,3.7,2.4,1.8,1.0,No,In a Relationship,High,Average,5.3,2.2,Claude,Digital,10,1,2.9,100,87
3386,S03387,27,Male,Germany,Physics,3,3.42,2.3,79,6.8,4.8,1.6,2.9,3.6,No,Single,Middle,Good,3.0,0.8,ChatGPT,Mixed,8,1,4.5,100,91
3387,S03388,27,Female,UK,Physics,1,3.96,3.6,100,9.0,5.3,1.2,2.0,4.2,No,Single,High,Good,1.7,1.0,Claude,Digital,17,3,3.3,95,88
3388,S03389,19,Male,Italy,Mathematics,4,4.0,4.8,100,8.1,6.5,3.8,0.1,3.1,Yes,In a Relationship,Middle,Average,6.1,1.6,Claude,Digital,19,1,0.8,100,86
3389,S03390,20,Male,Japan,Economics,1,3.46,3.7,98,6.2,5.0,2.8,2.2,5.9,No,Single,Middle,Good,5.6,3.7,ChatGPT,Digital,8,0,4.0,100,87
3390,S03391,20,Male,Japan,Medicine,1,2.93,1.1,69,7.4,7.8,5.2,1.5,4.5,No,In a Relationship,High,Good,4.1,2.6,ChatGPT,Mixed,11,2,5.4,75,87
3391,S03392,20,Male,Canada,Physics,4,3.78,2.3,100,7.2,6.7,0.9,1.3,2.9,No,Single,Middle,Average,4.4,1.0,Claude,Handwritten,18,3,4.3,100,97
3392,S03393,21,Female,USA,Medicine,2,3.59,3.4,85,7.5,6.3,1.9,2.1,2.4,No,Single,Low,Good,5.9,1.9,Claude,Digital,14,1,0.0,100,100
3393,S03394,26,Female,India,Biology,3,3.28,3.4,93,5.8,6.6,2.7,0.0,6.5,No,In a Relationship,High,Average,5.1,0.6,Copilot,Digital,20,0,3.7,95,100
3394,S03395,18,Female,Italy,Biology,4,4.0,6.5,100,7.4,5.1,1.7,1.0,1.7,No,In a Relationship,Middle,Poor,3.0,2.0,Claude,Mixed,15,1,0.5,100,93
3395,S03396,26,Male,Germany,Mathematics,4,2.71,1.4,71,6.7,5.8,2.8,1.1,2.5,No,In a Relationship,Middle,Average,4.4,0.4,Claude,Handwritten,14,3,2.5,77,72
3396,S03397,24,Male,Germany,Physics,4,4.0,4.3,100,7.3,5.2,3.3,3.5,2.2,No,Single,Low,Average,2.6,1.4,ChatGPT,Digital,10,0,2.0,100,92
3397,S03398,27,Male,Canada,Medicine,1,4.0,5.7,100,6.1,5.2,3.5,0.9,3.8,No,In a Relationship,Low,Average,3.5,1.4,ChatGPT,Mixed,7,1,4.3,100,100
3398,S03399,25,Female,South Korea,Physics,2,4.0,6.9,100,6.3,7.4,5.1,2.3,7.5,No,Single,Middle,Good,4.3,0.1,None,Handwritten,6,1,3.0,100,100
3399,S03400,24,Female,Canada,Mathematics,4,3.72,2.9,98,8.4,2.7,0.8,0.9,3.5,No,Single,Middle,Good,2.9,0.6,Copilot,Mixed,12,2,3.1,92,100
3400,S03401,18,Female,France,Business,2,3.41,4.2,78,5.7,5.6,3.3,1.1,2.4,Yes,Single,High,Good,4.2,0.0,None,Handwritten,19,1,5.9,99,90
3401,S03402,24,Female,Netherlands,Mathematics,3,4.0,4.4,100,5.8,4.7,1.8,2.1,3.4,Yes,Single,Low,Good,1.3,0.8,ChatGPT,Mixed,7,0,2.1,100,99
